nct_id,number
NCT02191397,153
NCT02191579,110
NCT02191605,27
NCT02191618,7
NCT02192099,61
NCT02192164,14
NCT02192190,193
NCT02192359,3
NCT02192502,8
NCT02192606,6
NCT02192827,76
NCT02192905,1
NCT02192970,6
NCT02193074,32
NCT02193087,137
NCT02193165,4
NCT02193178,2
NCT02193776,19
NCT02193828,2
NCT02193867,4
NCT02193880,3
NCT02194062,9
NCT02194465,47
NCT02194621,21
NCT02194699,121
NCT02194829,8
NCT02194933,12
NCT02194985,11
NCT02194998,3
NCT02195011,26
NCT02195427,53
NCT02195479,706
NCT02195518,9
NCT02195531,3
NCT02195583,9
NCT02195687,7
NCT02195700,13
NCT02195869,42
NCT02195986,10
NCT02196038,39
NCT02196077,47
NCT02196259,4
NCT02196324,23
NCT02196506,156
NCT02196558,11
NCT02196675,5
NCT02196701,3
NCT02196714,1
NCT02197130,56
NCT02197234,32
NCT02197247,24
NCT02197377,3
NCT02197416,13
NCT02197520,4
NCT02197572,44
NCT02197806,2
NCT02197897,1
NCT02198040,2
NCT02198235,7
NCT02198651,50
NCT02198664,24
NCT02198794,320
NCT02198963,7
NCT02199028,2
NCT02199080,12
NCT02199314,16
NCT02199509,2
NCT02199691,74
NCT02199795,2
NCT02200042,1
NCT02200211,18
NCT02200445,7
NCT02200510,12
NCT02200614,1100
NCT02200770,50
NCT02200939,13
NCT02201108,62
NCT02201251,7
NCT02201277,12
NCT02201290,5
NCT02201329,5
NCT02201472,2
NCT02201524,13
NCT02201771,33
NCT02201784,2
NCT02201901,37
NCT02201940,128
NCT02201953,76
NCT02202031,10
NCT02202109,177
NCT02202161,10
NCT02202317,1
NCT02202434,230
NCT02202499,4
NCT02202538,8
NCT02202551,94
NCT02202577,32
NCT02202616,100
NCT02202759,38
NCT02202785,43
NCT02202837,58
NCT02202850,30
NCT02202980,56
NCT02203032,106
NCT02203071,4
NCT02203149,6
NCT02203331,47
NCT02203357,194
NCT02203513,24
NCT02203591,596
NCT02203721,4
NCT02203799,3
NCT02203838,266
NCT02203851,11
NCT02203916,29
NCT02204007,2
NCT02204293,12
NCT02204319,3
NCT02204371,1
NCT02204410,11
NCT02204449,18
NCT02204579,2
NCT02204917,1
NCT02204982,11
NCT02205333,36
NCT02205359,1404
NCT02205476,10
NCT02205736,106
NCT02205814,12
NCT02206035,185
NCT02206048,1
NCT02206061,53
NCT02206152,2
NCT02206607,4
NCT02206620,4
NCT02206685,12
NCT02206828,7
NCT02207088,2
NCT02207231,212
NCT02207244,265
NCT02207374,22
NCT02207400,30
NCT02207413,22
NCT02207491,44
NCT02207530,91
NCT02207556,7
NCT02207569,123
NCT02207608,1
NCT02207621,320
NCT02207634,53
NCT02207725,3
NCT02207816,204
NCT02207829,76
NCT02207907,19
NCT02207946,2
NCT02208024,1
NCT02208050,1
NCT02208063,23
NCT02208089,7
NCT02208362,7
NCT02208843,60
NCT02208999,1
NCT02209181,3
NCT02209324,45
NCT02209454,1
NCT02209506,1
NCT02209597,7
NCT02209766,1
NCT02210000,40
NCT02210091,2
NCT02210208,9
NCT02210221,50
NCT02210559,12
NCT02210689,122
NCT02210780,13
NCT02210832,83
NCT02211014,8
NCT02211131,62
NCT02211209,16
NCT02211261,7
NCT02211313,9
NCT02211417,31
NCT02211638,983
NCT02212197,1
NCT02212301,1
NCT02212379,13
NCT02212457,95
NCT02212678,1
NCT02212730,3
NCT02213042,42
NCT02213055,39
NCT02213094,1
NCT02213133,45
NCT02213198,303
NCT02213263,54
NCT02213328,28
NCT02213380,76
NCT02213458,64
NCT02213510,2
NCT02213666,1
NCT02213926,124
NCT02214121,11
NCT02214160,22
NCT02214186,4
NCT02214225,96
NCT02215096,7
NCT02215252,14
NCT02215616,55
NCT02215954,8
NCT02215967,4
NCT02216071,27
NCT02216123,8
NCT02216214,79
NCT02216357,3
NCT02216526,16
NCT02216591,1
NCT02216773,17
NCT02216812,15
NCT02217280,4
NCT02217332,7
NCT02217345,12
NCT02217410,10
NCT02217436,3
NCT02217475,63
NCT02217501,7
NCT02217527,5
NCT02217566,11
NCT02217878,4
NCT02217982,2
NCT02218008,58
NCT02218216,6
NCT02218268,20
NCT02218372,11
NCT02218489,8
NCT02218541,8
NCT02218606,57
NCT02218697,8
NCT02218736,21
NCT02219009,18
NCT02219048,42
NCT02219087,1
NCT02219308,3
NCT02219334,11
NCT02219464,3
NCT02219477,3
NCT02219490,338
NCT02219685,2
NCT02219932,116
NCT02220205,1
NCT02220712,4
NCT02220725,2
NCT02220764,5
NCT02220855,14
NCT02220894,1274
NCT02220907,11
NCT02220920,6
NCT02220998,18
NCT02221037,1
NCT02221284,61
NCT02221648,6
NCT02221674,1
NCT02221882,11
NCT02222207,4
NCT02222246,54
NCT02222493,175
NCT02222545,26
NCT02222558,5
NCT02222688,5
NCT02222714,17
NCT02222818,3
NCT02222896,168
NCT02222922,58
NCT02223182,95
NCT02223364,8
NCT02223390,13
NCT02223715,104
NCT02223754,25
NCT02223767,8
NCT02223793,39
NCT02223819,2
NCT02223858,50
NCT02224053,21
NCT02224144,7
NCT02224157,221
NCT02224274,1
NCT02224391,56
NCT02224456,36
NCT02224560,13
NCT02224573,275
NCT02224599,2
NCT02224625,61
NCT02224638,2
NCT02224664,21
NCT02224690,15
NCT02224703,9
NCT02224755,492
NCT02224846,221
NCT02224924,136
NCT02225223,24
NCT02225353,25
NCT02225366,1
NCT02225587,66
NCT02225665,2
NCT02225743,18
NCT02226003,9
NCT02226120,320
NCT02226172,17
NCT02226198,2
NCT02226549,2
NCT02226562,1
NCT02226653,2
NCT02227108,31
NCT02227147,17
NCT02227199,4
NCT02227238,156
NCT02227368,6
NCT02227446,56
NCT02227784,366
NCT02227849,8
NCT02227862,41
NCT02227875,70
NCT02227992,2
NCT02228096,71
NCT02228382,53
NCT02228395,3
NCT02228460,2
NCT02228564,49
NCT02228590,1
NCT02228720,1
NCT02228967,319
NCT02228980,32
NCT02229084,14
NCT02229214,6
NCT02229227,113
NCT02229383,42
NCT02229396,250
NCT02229539,37
NCT02229552,57
NCT02229578,6
NCT02229825,54
NCT02229851,43
NCT02229864,3
NCT02230085,4
NCT02230189,6
NCT02230254,3
NCT02230306,1
NCT02230332,5
NCT02230384,6
NCT02230410,3
NCT02230527,7
NCT02230670,12
NCT02230683,1
NCT02230891,18
NCT02230904,1
NCT02230956,18
NCT02231164,12
NCT02231580,5
NCT02231710,1
NCT02231749,871
NCT02231762,33
NCT02231879,4
NCT02231892,68
NCT02231918,2
NCT02232061,2
NCT02232074,86
NCT02232087,9
NCT02232178,3
NCT02232243,1
NCT02232399,2
NCT02232425,22
NCT02232516,53
NCT02232698,30
NCT02232737,143
NCT02232802,3
NCT02232880,1
NCT02232893,11
NCT02232984,77
NCT02233309,5
NCT02233413,25
NCT02233543,9
NCT02233647,1
NCT02233738,24
NCT02233803,15
NCT02233946,177
NCT02234063,298
NCT02234141,146
NCT02234284,34
NCT02234310,6
NCT02234323,23
NCT02234362,26
NCT02234479,4
NCT02234583,969
NCT02234596,2
NCT02234622,79
NCT02234843,56
NCT02235077,37
NCT02235298,16
NCT02235311,2
NCT02235454,2
NCT02236130,19
NCT02236520,8
NCT02236559,24
NCT02236572,3
NCT02236598,2
NCT02236611,60
NCT02236754,1
NCT02236988,3
NCT02237001,11
NCT02237118,2
NCT02237157,4
NCT02237196,35
NCT02237508,8
NCT02237911,18
NCT02238067,45
NCT02238080,25
NCT02238379,1
NCT02238483,29
NCT02238626,29
NCT02239094,2
NCT02239120,147
NCT02239224,4
NCT02239263,6
NCT02239328,8
NCT02239510,3
NCT02239536,40
NCT02239601,13
NCT02239640,217
NCT02239679,7
NCT02239692,19
NCT02239926,1
NCT02239939,4
NCT02239978,2
NCT02240069,12
NCT02240108,39
NCT02240121,38
NCT02240238,70
NCT02240368,2
NCT02240485,24
NCT02240628,11
NCT02240680,38
NCT02240693,6
NCT02240706,27
NCT02241187,2
NCT02241343,1
NCT02241512,1
NCT02241551,1
NCT02241733,25
NCT02241785,47
NCT02241889,2
NCT02242045,6
NCT02242097,24
NCT02242201,6
NCT02242305,16
NCT02242435,36
NCT02242487,109
NCT02242643,153
NCT02242903,1
NCT02242942,445
NCT02242981,1
NCT02243046,6
NCT02243176,29
NCT02243202,104
NCT02243280,5
NCT02243293,26
NCT02243306,3
NCT02243371,69
NCT02243605,12
NCT02243631,1
NCT02243696,1694
NCT02243709,4
NCT02243865,9
NCT02244424,30
NCT02244463,59
NCT02244580,241
NCT02244606,12
NCT02244619,29
NCT02244944,2
NCT02244957,1
NCT02244996,8
NCT02245412,17
NCT02245568,853
NCT02245620,2
NCT02245672,31
NCT02245737,1679
NCT02246114,1
NCT02246166,1
NCT02246218,10
NCT02246439,23
NCT02246478,2
NCT02246530,4
NCT02246582,7
NCT02246621,400
NCT02246647,2
NCT02246660,2
NCT02246673,4
NCT02246764,54
NCT02246777,3
NCT02246920,17
NCT02246998,10
NCT02247011,125
NCT02247349,106
NCT02247401,10
NCT02247440,4
NCT02247466,3
NCT02247479,418
NCT02247531,341
NCT02247804,86
NCT02247960,25
NCT02248259,1
NCT02248480,31
NCT02248649,42
NCT02248675,4
NCT02248701,6
NCT02248818,115
NCT02248857,185
NCT02248961,5
NCT02248974,40
NCT02249091,33
NCT02249182,4
NCT02249767,25
NCT02249832,13
NCT02249949,2
NCT02250183,8
NCT02250274,13
NCT02250300,13
NCT02250326,240
NCT02250443,10
NCT02250534,143
NCT02250651,56
NCT02250664,143
NCT02251041,19
NCT02251275,315
NCT02251652,1
NCT02251717,2
NCT02251743,2
NCT02251912,7
NCT02251990,12
NCT02252016,6
NCT02252042,495
NCT02252081,10
NCT02252146,6
NCT02252172,578
NCT02252211,9
NCT02252406,11
NCT02252536,8
NCT02252588,4
NCT02252939,3
NCT02252965,83
NCT02253147,47
NCT02253316,88
NCT02253433,71
NCT02253654,41
NCT02253810,8
NCT02253992,154
NCT02254278,2
NCT02254291,5
NCT02254304,18
NCT02254408,18
NCT02254421,5
NCT02254460,1
NCT02254486,105
NCT02254551,3
NCT02254681,6
NCT02254772,2
NCT02255097,172
NCT02255149,5
NCT02255279,14
NCT02255357,34
NCT02255409,45
NCT02255422,3
NCT02255435,8
NCT02255461,5
NCT02255474,7
NCT02255500,1
NCT02255552,16
NCT02255565,1
NCT02255656,470
NCT02255760,1
NCT02255981,4
NCT02256267,2
NCT02256384,14
NCT02256436,542
NCT02256488,30
NCT02256540,3
NCT02256553,11
NCT02256631,18
NCT02256839,5
NCT02256891,25
NCT02256917,5
NCT02256969,4
NCT02256982,1
NCT02257242,1
NCT02257372,17
NCT02257385,44
NCT02257489,1
NCT02257528,1
NCT02257567,224
NCT02257632,4
NCT02257684,4
NCT02257736,898
NCT02257918,7
NCT02258074,1
NCT02258334,1
NCT02258451,283
NCT02258464,42
NCT02258529,10
NCT02258542,104
NCT02258659,1
NCT02259010,5
NCT02259088,42
NCT02259114,47
NCT02259231,41
NCT02259348,10
NCT02259400,2
NCT02259517,9
NCT02259582,54
NCT02260154,2
NCT02260180,3
NCT02260193,25
NCT02260258,3
NCT02260388,17
NCT02260492,41
NCT02260635,54
NCT02260648,39
NCT02260791,67
NCT02260804,44
NCT02260817,37
NCT02260882,1
NCT02260921,18
NCT02260934,7
NCT02260986,144
NCT02261285,1
NCT02261467,58
NCT02261493,103
NCT02261883,9
NCT02261974,22
NCT02262260,21
NCT02262364,1
NCT02262377,18
NCT02262728,7
NCT02262754,34
NCT02263079,11
NCT02263326,2
NCT02263365,40
NCT02263508,713
NCT02263547,3
NCT02263729,2
NCT02263885,10
NCT02264574,59
NCT02264639,4
NCT02264665,54
NCT02264821,10
NCT02264977,5
NCT02264990,519
NCT02265237,19
NCT02265510,83
NCT02265536,7
NCT02265705,43
NCT02265744,88
NCT02265796,4
NCT02265952,8
NCT02266004,2
NCT02266134,48
NCT02266147,27
NCT02266225,16
NCT02266381,12
NCT02266433,112
NCT02266706,6
NCT02266875,11
NCT02266888,29
NCT02267135,10
NCT02267187,5
NCT02267278,5
NCT02267317,2
NCT02267746,64
NCT02267824,11
NCT02268045,36
NCT02268058,1
NCT02268084,16
NCT02268214,125
NCT02268253,82
NCT02268383,61
NCT02268396,12
NCT02268409,37
NCT02268526,27
NCT02268552,38
NCT02268786,74
NCT02268812,71
NCT02268851,26
NCT02268864,3
NCT02268916,27
NCT02269098,23
NCT02269124,3
NCT02269163,10
NCT02269241,1200
NCT02269267,5
NCT02269319,9
NCT02269423,2
NCT02269475,4
NCT02269657,3
NCT02269670,3
NCT02269709,16
NCT02269787,32
NCT02269917,186
NCT02269943,67
NCT02270242,112
NCT02270450,167
NCT02270515,72
NCT02270671,10
NCT02270684,4
NCT02270736,31
NCT02270944,16
NCT02270957,8
NCT02270983,28
NCT02271529,1
NCT02271594,31
NCT02271854,4
NCT02271880,7
NCT02271945,10
NCT02271984,2
NCT02272413,671
NCT02272634,3
NCT02272725,2
NCT02272777,8
NCT02272790,1
NCT02272803,82
NCT02272816,1
NCT02272842,26
NCT02272985,3
NCT02273037,16
NCT02273050,75
NCT02273141,42
NCT02273167,68
NCT02273180,46
NCT02273388,65
NCT02273596,29
NCT02273726,431
NCT02273739,21
NCT02273752,2
NCT02273908,38
NCT02273960,22
NCT02273973,17
NCT02274038,1
NCT02274311,1
NCT02274493,1
NCT02274558,29
NCT02274662,4
NCT02274766,13
NCT02274792,25
NCT02274857,26
NCT02274948,189
NCT02275026,33
NCT02275052,38
NCT02275065,3
NCT02275117,182
NCT02275338,33
NCT02275364,2
NCT02275481,12
NCT02275546,4
NCT02275611,1
NCT02275780,408
NCT02275819,1
NCT02276027,60
NCT02276040,15
NCT02276053,14
NCT02276066,32
NCT02276222,249
NCT02276482,4
NCT02276547,4
NCT02276560,1
NCT02276612,4
NCT02276807,35
NCT02276872,1
NCT02276885,9
NCT02277028,2
NCT02277106,1
NCT02277119,15
NCT02277444,130
NCT02277691,46
NCT02277743,82
NCT02277769,77
NCT02277990,742
NCT02278003,19
NCT02278055,8
NCT02278120,708
NCT02278211,2
NCT02278263,16
NCT02278328,4
NCT02278341,210
NCT02278354,7
NCT02278367,10
NCT02278471,28
NCT02278614,10
NCT02278718,16
NCT02278939,6
NCT02278952,6
NCT02279043,136
NCT02279095,19
NCT02279173,94
NCT02279407,9
NCT02279420,23
NCT02279498,22
NCT02279524,28
NCT02279719,6
NCT02279732,204
NCT02279745,20
NCT02279862,51
NCT02279888,530
NCT02280044,2
NCT02280096,3
NCT02280187,218
NCT02280291,17
NCT02280304,15
NCT02280356,5
NCT02280408,2
NCT02280421,2
NCT02280473,4
NCT02280499,61
NCT02280863,1
NCT02281084,60
NCT02281318,19
NCT02281357,11
NCT02281383,12
NCT02281552,14
NCT02281760,1
NCT02281773,95
NCT02281955,1
NCT02282020,247
NCT02282059,100
NCT02282163,1
NCT02282293,6
NCT02282345,1
NCT02282358,1
NCT02282527,2
NCT02282605,3
NCT02282631,2
NCT02282813,38
NCT02282917,2
NCT02282982,206
NCT02283177,2
NCT02283268,1
NCT02283294,11
NCT02283411,31
NCT02283658,1
NCT02283762,57
NCT02283788,12
NCT02283983,37
NCT02284009,16
NCT02284113,6
NCT02284178,103
NCT02284191,5
NCT02284243,7
NCT02284347,3
NCT02284373,3
NCT02284568,172
NCT02284893,74
NCT02284906,40
NCT02285010,6
NCT02285062,3
NCT02285114,32
NCT02285153,1
NCT02285166,966
NCT02285270,5
NCT02285361,51
NCT02285595,15
NCT02285777,8
NCT02285855,3
NCT02285920,14
NCT02285998,499
NCT02286089,20
NCT02286102,2
NCT02286193,204
NCT02286466,17
NCT02286713,161
NCT02286739,277
NCT02286843,6
NCT02286895,87
NCT02286947,2
NCT02286960,6
NCT02287025,19
NCT02287038,8
NCT02287233,94
NCT02287311,34
NCT02287402,30
NCT02287467,21
NCT02287584,308
NCT02287610,16
NCT02287623,1
NCT02287883,885
NCT02287896,1
NCT02287922,19
NCT02288091,8
NCT02288182,2
NCT02288247,960
NCT02288312,1
NCT02288325,293
NCT02288559,15
NCT02289079,3
NCT02289352,2
NCT02289417,60
NCT02289456,40
NCT02289469,6
NCT02289560,35
NCT02289690,221
NCT02289729,6
NCT02289742,5
NCT02289820,15
NCT02289833,44
NCT02289898,161
NCT02289950,214
NCT02289963,15
NCT02290028,2226
NCT02290223,49
NCT02290340,4
NCT02290405,1
NCT02290431,27
NCT02290691,17
NCT02290821,9
NCT02290873,5
NCT02290925,11
NCT02290938,57
NCT02291029,2
NCT02291055,72
NCT02291237,172
NCT02291289,887
NCT02291419,6
NCT02291432,2
NCT02291510,1
NCT02291549,2
NCT02291601,1116
NCT02291614,11
NCT02291679,145
NCT02291861,34
NCT02291913,48
NCT02292212,3
NCT02292238,8
NCT02292446,20
NCT02292706,759
NCT02292719,3
NCT02292771,6
NCT02292784,42
NCT02292849,8
NCT02292927,20
NCT02293005,26
NCT02293395,16
NCT02293460,6
NCT02293499,335
NCT02293538,3
NCT02293837,12
NCT02293863,31
NCT02293902,45
NCT02293993,15
NCT02294019,103
NCT02294058,91
NCT02294175,11
NCT02294227,69
NCT02294318,5
NCT02294396,145
NCT02294461,446
NCT02294474,47
NCT02294604,4
NCT02294682,1
NCT02294734,22
NCT02294773,2
NCT02294786,25
NCT02294981,1
NCT02295020,6
NCT02295280,1
NCT02295644,3
NCT02295774,3
NCT02295995,6
NCT02296112,9
NCT02296125,600
NCT02296138,1161
NCT02296190,86
NCT02296242,53
NCT02296320,77
NCT02296424,59
NCT02296476,12
NCT02296684,4
NCT02296840,28
NCT02296892,21
NCT02296931,2
NCT02297139,17
NCT02297412,2
NCT02297438,340
NCT02297503,6
NCT02297516,4
NCT02297815,376
NCT02297841,8
NCT02298023,1
NCT02298179,2
NCT02298192,25
NCT02298868,3
NCT02298946,5
NCT02299076,34
NCT02299167,11
NCT02299206,2
NCT02299336,14
NCT02299375,160
NCT02299388,1
NCT02299427,26
NCT02299635,19
NCT02299934,13
NCT02300103,6
NCT02300129,3
NCT02300220,11
NCT02300233,28
NCT02300259,4
NCT02300298,20
NCT02300311,19
NCT02300558,38
NCT02300610,2
NCT02300987,10
NCT02301143,55
NCT02301156,105
NCT02301169,1
NCT02301390,23
NCT02301403,69
NCT02301429,3
NCT02301546,52
NCT02301624,30
NCT02301897,19
NCT02301936,1
NCT02301975,78
NCT02301988,19
NCT02302066,321
NCT02302222,7
NCT02302339,4
NCT02302716,38
NCT02302807,931
NCT02302846,1
NCT02302859,3
NCT02302963,5
NCT02303041,3
NCT02303262,2
NCT02303574,2
NCT02303704,14
NCT02304302,11
NCT02304367,8
NCT02304380,34
NCT02304458,139
NCT02304484,25
NCT02304705,11
NCT02304926,3
NCT02305238,43
NCT02305381,17
NCT02305446,1
NCT02305563,103
NCT02305758,130
NCT02305797,83
NCT02305849,92
NCT02305888,2
NCT02306122,1
NCT02306148,23
NCT02306161,133
NCT02306265,1
NCT02306694,4
NCT02306850,2
NCT02307266,15
NCT02307370,19
NCT02307513,64
NCT02307565,9
NCT02307682,171
NCT02308007,226
NCT02308020,40
NCT02308033,45
NCT02308046,72
NCT02308111,334
NCT02308124,22
NCT02308163,110
NCT02308228,15
NCT02308241,3
NCT02308488,2
NCT02308540,1
NCT02308696,84
NCT02308735,4
NCT02308748,5
NCT02309099,2
NCT02309112,3
NCT02309138,66
NCT02309294,2
NCT02309359,52
NCT02309372,5
NCT02309411,3
NCT02309515,1
NCT02309723,71
NCT02309892,6
NCT02310100,18
NCT02310126,2
NCT02310230,27
NCT02310321,88
NCT02310568,18
NCT02310581,7
NCT02310646,2
NCT02310672,15
NCT02310750,36
NCT02310763,55
NCT02310789,1
NCT02310906,10
NCT02311153,12
NCT02311361,2
NCT02311478,7
NCT02311673,1
NCT02311881,119
NCT02311894,4
NCT02312063,1
NCT02312206,260
NCT02312219,7
NCT02312245,13
NCT02312258,706
NCT02312557,4
NCT02312687,1
NCT02312856,4
NCT02312934,2
NCT02312960,194
NCT02313155,1
NCT02313233,5
NCT02313428,2
NCT02313558,10
NCT02313766,4
NCT02313909,107
NCT02314026,28
NCT02314052,1
NCT02314117,28
NCT02314143,27
NCT02314156,2
NCT02314247,16
NCT02314624,57
NCT02314637,30
NCT02314728,2
NCT02314780,3
NCT02314923,24
NCT02315066,158
NCT02315196,9
NCT02315560,3
NCT02315625,6
NCT02315664,5
NCT02315703,71
NCT02315898,3
NCT02316171,1
NCT02316223,145
NCT02316340,4
NCT02316353,16
NCT02316548,1
NCT02316613,104
NCT02316717,21
NCT02316769,2
NCT02316847,95
NCT02317016,34
NCT02317432,37
NCT02317510,1
NCT02317562,14
NCT02317575,2
NCT02317614,5
NCT02317627,11
NCT02317705,5
NCT02317809,3
NCT02317991,65
NCT02318095,1
NCT02318134,3
NCT02318277,176
NCT02318329,79
NCT02318368,10
NCT02318602,7
NCT02318667,9
NCT02318693,1
NCT02318706,121
NCT02318719,149
NCT02318784,62
NCT02318797,190
NCT02318940,1
NCT02319031,1
NCT02319044,249
NCT02319148,4
NCT02319525,3
NCT02319642,10
NCT02319668,2
NCT02319759,14
NCT02319837,1579
NCT02320058,55
NCT02320123,21
NCT02320149,143
NCT02320253,10
NCT02320396,8
NCT02320487,21
NCT02320721,61
NCT02320903,40
NCT02321098,10
NCT02321319,5
NCT02321436,2
NCT02321462,9
NCT02321514,25
NCT02321540,13
NCT02321800,31
NCT02321930,1
NCT02322021,68
NCT02322047,6
NCT02322125,2
NCT02322190,1
NCT02322216,6
NCT02322229,2
NCT02322281,149
NCT02322411,12
NCT02322710,46
NCT02322749,3
NCT02322775,11
NCT02322814,169
NCT02322866,157
NCT02322879,1
NCT02322892,5
NCT02323113,43
NCT02323126,64
NCT02323204,632
NCT02323295,3
NCT02323321,13
NCT02323334,2
NCT02323646,14
NCT02323880,59
NCT02324049,11
NCT02324153,9
NCT02324205,37
NCT02324270,17
NCT02324361,7
NCT02324465,1
NCT02324569,37
NCT02324582,5
NCT02324699,1
NCT02324842,4
NCT02325154,1
NCT02325219,19
NCT02325401,2
NCT02325414,14
NCT02325466,13
NCT02325518,7
NCT02325557,50
NCT02325713,3
NCT02325739,172
NCT02325791,76
NCT02326025,10
NCT02326155,456
NCT02326220,7
NCT02326272,94
NCT02326298,82
NCT02326467,1
NCT02326597,74
NCT02326883,238
NCT02326974,7
NCT02327013,76
NCT02327078,307
NCT02327130,12
NCT02327169,81
NCT02327260,12
NCT02327325,10
NCT02328014,40
NCT02328027,1
NCT02328040,2
NCT02328105,11
NCT02328326,30
NCT02328547,3
NCT02328937,2
NCT02329223,10
NCT02329327,85
NCT02329431,33
NCT02329730,9
NCT02329743,21
NCT02329834,1
NCT02329847,143
NCT02330055,19
NCT02330081,8
NCT02330549,5
NCT02330562,121
NCT02331134,1
NCT02331277,1
NCT02331368,3
NCT02331394,1
NCT02331446,15
NCT02331680,25
NCT02332187,5
NCT02332239,10
NCT02332291,24
NCT02332590,140
NCT02332655,1
NCT02332707,13
NCT02332720,10
NCT02332798,4
NCT02332824,16
NCT02332876,2
NCT02332889,1
NCT02332915,12
NCT02332928,3
NCT02333227,399
NCT02333331,29
NCT02333383,41
NCT02333487,2
NCT02333630,7
NCT02333799,11
NCT02334215,28
NCT02334306,3
NCT02334384,2
NCT02334423,13
NCT02334683,2
NCT02334722,14
NCT02334748,8
NCT02335099,11
NCT02335242,4
NCT02335268,23
NCT02335346,12
NCT02335411,315
NCT02335424,374
NCT02335450,1
NCT02335489,10
NCT02335658,84
